support_interaction_id,unified_customer_id,ticket_id,customer_name,customer_email,customer_age,customer_gender,product_purchased,date_of_purchase,ticket_type,ticket_subject,ticket_status,resolution,ticket_priority,ticket_channel,first_response_time,time_to_resolution,resolution_hours_after_first_response,customer_satisfaction_rating,is_closed,is_open,response_available_flag,resolution_available_flag,invalid_age_flag,invalid_satisfaction_rating_flag,resolution_before_response_flag,identity_resolution_method,identity_confidence_score
SUP00000091,CUST0000388,2670,Timothy James,cathybarry@example.com,50,female,lg_oled,2020-07-21 00:00:00,technical_issue,account_access,pending_customer_response,,critical,chat,2023-05-31 23:20:15,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000092,CUST0006515,1467,Earl Lambert,vgarcia@example.org,26,male,go_pro_hero,2021-08-29 00:00:00,refund_request,battery_life,pending_customer_response,,critical,social_media,2023-05-31 23:20:18,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000093,CUST0002756,1969,Richard Smith,erin98@example.net,27,other,xbox,2020-10-30 00:00:00,cancellation_request,installation_support,pending_customer_response,,high,phone,2023-05-31 23:20:56,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00000094,CUST0006072,3296,Richard Sharp,ihall@example.org,69,male,bose_quiet_comfort,2020-06-03 00:00:00,cancellation_request,battery_life,pending_customer_response,,high,chat,2023-05-31 23:21:40,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000095,CUST0001296,2694,Christina Kim,jonesmelissa@example.net,47,female,garmin_forerunner,2020-10-19 00:00:00,cancellation_request,data_loss,pending_customer_response,,medium,chat,2023-05-31 23:22:49,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000096,CUST0004174,2395,Matthew Chavez,ogreene@example.org,23,female,i_phone,2020-10-27 00:00:00,refund_request,data_loss,closed,Everybody grow memory too get law may.,high,email,2023-05-31 23:22:58,2023-06-01 13:37:58,14.25,1.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000097,CUST0006679,355,Joan Smith,jessicaruiz@example.com,51,male,play_station,2020-07-11 00:00:00,billing_inquiry,product_recommendation,pending_customer_response,,medium,phone,2023-05-31 23:23:44,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000098,CUST0006887,3892,Jessica Harrison,dianegonzalez@example.org,43,female,microsoft_xbox_controller,2020-08-21 00:00:00,refund_request,software_bug,closed,Mother time program Mrs economy business nothing win.,medium,email,2023-05-31 23:24:02,2023-06-01 02:12:02,2.8,1.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000099,CUST0006784,223,Renee Brown,yhunter@example.com,64,other,samsung_soundbar,2021-02-05 00:00:00,cancellation_request,account_access,pending_customer_response,,critical,phone,2023-05-31 23:24:53,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00000100,CUST0000129,204,Cameron Boyd,jeffrey03@example.net,46,male,lg_oled,2020-05-19 00:00:00,product_inquiry,battery_life,pending_customer_response,,low,phone,2023-05-31 23:25:26,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000101,CUST0003063,2649,Lauren White,hclark@example.org,31,female,amazon_echo,2021-11-04 00:00:00,billing_inquiry,hardware_issue,closed,Care medical brother until.,low,social_media,2023-05-31 23:25:48,2023-06-01 21:43:48,22.3,4.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000102,CUST0000796,1669,Richard Leonard,carolynwhite@example.net,69,male,i_phone,2020-12-07 00:00:00,refund_request,installation_support,closed,Suddenly explain whether board anything.,medium,chat,2023-05-31 23:25:50,2023-06-01 03:47:50,4.366666666666667,4.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000103,CUST0005944,3722,Patricia Oconnor,lauren79@example.org,53,other,mac_book_pro,2021-11-18 00:00:00,product_inquiry,software_bug,closed,Spring open treat late music.,medium,email,2023-05-31 23:26:07,2023-06-01 16:52:07,17.433333333333337,4.0,1,0,1,1,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00000104,CUST0001375,852,Martha Lozano,lopezerica@example.com,22,male,philips_hue_lights,2020-09-18 00:00:00,cancellation_request,software_bug,pending_customer_response,,low,email,2023-05-31 23:26:14,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000105,CUST0005202,1747,Savannah Haley,anthony24@example.com,32,male,nintendo_switch,2021-12-26 00:00:00,billing_inquiry,installation_support,pending_customer_response,,high,social_media,2023-05-31 23:27:38,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000106,CUST0001601,3188,Darlene Hodges,griffinryan@example.com,49,female,play_station,2021-08-02 00:00:00,technical_issue,account_access,closed,Almost finish worry energy decision spend well.,critical,chat,2023-05-31 23:28:05,2023-06-01 18:58:05,19.5,1.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000107,CUST0005619,2125,Sharon Ryan,benjaminbell@example.com,38,female,nintendo_switch_pro_controller,2020-12-26 00:00:00,technical_issue,product_recommendation,closed,Produce free face majority.,high,social_media,2023-05-31 23:28:44,2023-06-01 03:59:44,4.5166666666666675,3.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000108,CUST0001920,3579,Laura Davis,cryan@example.org,30,other,microsoft_office,2020-07-18 00:00:00,cancellation_request,payment_issue,closed,Yet their performance soon my job.,critical,phone,2023-05-31 23:28:55,2023-06-01 13:08:55,13.666666666666666,4.0,1,0,1,1,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00000109,CUST0000483,1900,Jessica Ford,newtonbruce@example.org,22,other,microsoft_xbox_controller,2021-04-26 00:00:00,refund_request,hardware_issue,pending_customer_response,,high,email,2023-05-31 23:29:14,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00000110,CUST0004197,3409,Claudia Delgado,shall@example.com,59,other,xbox,2020-04-13 00:00:00,technical_issue,installation_support,pending_customer_response,,critical,phone,2023-05-31 23:29:19,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00000111,CUST0005141,2818,Terry Sims,zbarrera@example.com,70,male,nest_thermostat,2020-09-12 00:00:00,product_inquiry,delivery_problem,closed,Wish performance senior line however.,low,email,2023-05-31 23:29:33,2023-06-01 07:27:33,7.966666666666667,5.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000112,CUST0006861,4156,Christopher Ho,glang@example.com,23,other,microsoft_office,2021-12-15 00:00:00,technical_issue,network_problem,pending_customer_response,,medium,email,2023-05-31 23:30:12,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00000113,CUST0006400,350,Matthew Richardson,michelle98@example.com,28,female,lg_oled,2020-07-15 00:00:00,billing_inquiry,battery_life,closed,Investment necessary seem glass bring land.,critical,email,2023-05-31 23:30:36,2023-06-01 17:25:36,17.916666666666668,3.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000114,CUST0002689,2018,Amanda Bond,jennifer47@example.com,67,other,nikon_d,2020-04-13 00:00:00,refund_request,peripheral_compatibility,pending_customer_response,,high,social_media,2023-05-31 23:31:03,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00000115,CUST0000021,3675,Troy Miller,kim20@example.org,34,other,amazon_echo,2021-12-14 00:00:00,refund_request,battery_life,closed,Middle degree common learn vote main.,high,social_media,2023-05-31 23:31:07,2023-06-01 09:42:07,10.183333333333334,3.0,1,0,1,1,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00000116,CUST0004458,3449,Grant Thomas,xstevenson@example.com,29,male,fitbit_versa_smartwatch,2020-07-04 00:00:00,refund_request,refund_request,pending_customer_response,,critical,social_media,2023-05-31 23:32:04,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000117,CUST0001736,4535,Kelly Roberson,regina76@example.org,64,female,sony_play_station,2021-12-14 00:00:00,cancellation_request,delivery_problem,pending_customer_response,,low,phone,2023-05-31 23:32:50,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000118,CUST0005941,2927,Jesse Edwards,richardpatel@example.net,47,male,lg_smart_tv,2020-08-09 00:00:00,billing_inquiry,payment_issue,pending_customer_response,,critical,phone,2023-05-31 23:32:58,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000119,CUST0000934,447,Mason Wilson,tharmon@example.net,57,male,nintendo_switch_pro_controller,2020-11-17 00:00:00,cancellation_request,delivery_problem,pending_customer_response,,medium,chat,2023-05-31 23:33:49,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000120,CUST0003772,963,Kim Riggs,brianmorrison@example.com,24,female,lg_oled,2020-07-07 00:00:00,product_inquiry,product_recommendation,pending_customer_response,,critical,email,2023-05-31 23:35:47,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000121,CUST0003996,1666,Kelly Scott,davidscott@example.org,50,other,play_station,2021-09-21 00:00:00,cancellation_request,cancellation_request,pending_customer_response,,high,social_media,2023-05-31 23:36:49,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00000122,CUST0002141,3966,Jessica Cross,robinsonmargaret@example.org,46,other,autodesk_auto_cad,2021-04-09 00:00:00,refund_request,payment_issue,closed,Walk nation include probably position list allow.,high,phone,2023-05-31 23:36:49,2023-06-01 02:00:49,2.4,5.0,1,0,1,1,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00000123,CUST0005934,63,Frank Sherman,floresbryan@example.net,64,female,xbox,2020-12-12 00:00:00,billing_inquiry,payment_issue,closed,Eye while if exist name receive.,high,email,2023-05-31 23:37:04,2023-06-01 12:41:04,13.066666666666666,4.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000124,CUST0000461,4087,Regina Vincent,maciasjacob@example.com,33,female,xbox,2021-10-23 00:00:00,technical_issue,software_bug,pending_customer_response,,medium,social_media,2023-05-31 23:37:31,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000125,CUST0006503,2562,Alexandria Knight,matthew99@example.org,37,male,adobe_photoshop,2021-12-08 00:00:00,product_inquiry,payment_issue,pending_customer_response,,low,social_media,2023-05-31 23:38:52,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000126,CUST0004890,184,Teresa Rivera,racheldouglas@example.com,32,female,google_pixel,2020-03-16 00:00:00,billing_inquiry,network_problem,closed,Large reality watch wall.,medium,phone,2023-05-31 23:38:57,2023-06-01 03:51:57,4.216666666666667,4.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000127,CUST0002592,1916,Scott Armstrong,jessica36@example.com,18,female,xbox,2021-05-30 00:00:00,refund_request,network_problem,pending_customer_response,,low,phone,2023-05-31 23:39:34,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000128,CUST0002840,2976,Ashlee King,pthompson@example.net,66,other,canon_dslr_camera,2021-06-10 00:00:00,refund_request,installation_support,closed,Particularly floor spend.,low,phone,2023-05-31 23:40:05,2023-06-01 07:26:05,7.766666666666667,3.0,1,0,1,1,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00000129,CUST0003053,3425,Kimberly Keller,camposwilliam@example.com,60,male,google_pixel,2020-03-27 00:00:00,technical_issue,software_bug,pending_customer_response,,medium,social_media,2023-05-31 23:40:36,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000130,CUST0003597,2022,Paul Strong,pattersonjustin@example.net,60,female,nest_thermostat,2021-12-05 00:00:00,technical_issue,account_access,pending_customer_response,,high,email,2023-05-31 23:41:09,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000131,CUST0003289,4833,Jerry Ruiz,justinlang@example.net,40,other,fitbit_charge,2021-08-01 00:00:00,product_inquiry,payment_issue,closed,Benefit meet of single then product doctor news.,high,email,2023-05-31 23:41:34,2023-06-01 23:09:34,23.466666666666665,5.0,1,0,1,1,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00000132,CUST0005222,211,Lydia Lewis,mitchellpatricia@example.net,39,male,sony_4_k_hdr_tv,2020-01-16 00:00:00,technical_issue,software_bug,pending_customer_response,,low,phone,2023-05-31 23:41:36,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000133,CUST0000214,1613,Stephanie Miller,katherinemurphy@example.net,56,female,nintendo_switch,2021-01-28 00:00:00,refund_request,account_access,closed,Church forward and report.,medium,social_media,2023-05-31 23:42:35,2023-06-01 15:59:35,16.283333333333335,2.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000134,CUST0004957,1481,Jacob Moore,briddle@example.net,34,female,dyson_vacuum_cleaner,2020-10-02 00:00:00,cancellation_request,product_setup,closed,Single kind former.,medium,chat,2023-05-31 23:42:36,2023-06-01 08:01:36,8.316666666666668,4.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000135,CUST0001150,920,Sarah Shields,cpacheco@example.net,48,female,asus_rog,2020-03-26 00:00:00,technical_issue,peripheral_compatibility,closed,Spend half majority road hair season activity.,high,email,2023-05-31 23:42:47,2023-06-01 04:21:47,4.65,4.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000136,CUST0004042,1829,Dillon Bennett,mary43@example.com,41,male,sony_play_station,2020-10-13 00:00:00,technical_issue,installation_support,pending_customer_response,,low,phone,2023-05-31 23:43:31,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000137,CUST0001782,3477,Nathan Rivera,caldwellmatthew@example.org,32,female,apple_air_pods,2021-03-16 00:00:00,billing_inquiry,data_loss,closed,Name series leader including.,low,email,2023-05-31 23:44:41,2023-06-01 11:58:41,12.233333333333333,3.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000138,CUST0000527,2750,Trevor Smith,boydchristina@example.net,37,male,nintendo_switch,2021-10-26 00:00:00,technical_issue,product_recommendation,pending_customer_response,,low,chat,2023-05-31 23:45:03,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000139,CUST0006272,1395,Tracy Bartlett,stephaniesanchez@example.com,61,male,lenovo_think_pad,2021-07-24 00:00:00,cancellation_request,delivery_problem,pending_customer_response,,critical,email,2023-05-31 23:45:36,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000140,CUST0003084,1549,Bradley Walters,megan59@example.net,54,male,fitbit_versa_smartwatch,2020-01-26 00:00:00,product_inquiry,software_bug,closed,Bag civil west agreement.,critical,social_media,2023-05-31 23:46:09,2023-06-01 15:29:09,15.716666666666667,3.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000141,CUST0000557,507,Jose Bradley,bettyhenderson@example.com,36,male,play_station,2020-05-20 00:00:00,cancellation_request,data_loss,pending_customer_response,,critical,chat,2023-05-31 23:47:17,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000142,CUST0000976,2067,Christina Ramirez,eparker@example.org,68,male,amazon_echo,2021-11-10 00:00:00,refund_request,peripheral_compatibility,pending_customer_response,,medium,social_media,2023-05-31 23:47:17,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000143,CUST0006004,554,Kathryn Hunter,lbutler@example.org,45,female,microsoft_surface,2021-06-05 00:00:00,billing_inquiry,product_setup,pending_customer_response,,high,phone,2023-05-31 23:47:21,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000144,CUST0004574,2329,Brenda Kaufman,valeriebrewer@example.com,41,female,apple_air_pods,2021-06-22 00:00:00,billing_inquiry,battery_life,closed,Development environment team structure.,critical,phone,2023-05-31 23:48:29,2023-06-01 17:52:29,18.06666666666667,4.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000145,CUST0000558,4553,Deanna Hayes,willisrobert@example.com,50,female,microsoft_surface,2021-12-19 00:00:00,billing_inquiry,battery_life,pending_customer_response,,medium,phone,2023-05-31 23:49:11,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000146,CUST0005648,71,Eileen Kim,gabriel83@example.com,27,male,google_pixel,2021-05-15 00:00:00,cancellation_request,product_setup,pending_customer_response,,medium,chat,2023-05-31 23:49:14,,,,0,1,1,0,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000147,CUST0001239,3967,David Watson,bhartman@example.com,55,male,mac_book_pro,2020-07-05 00:00:00,refund_request,product_compatibility,closed,Fast eat benefit he summer bag catch.,critical,phone,2023-05-31 23:49:50,2023-06-01 13:08:50,13.316666666666666,2.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000148,CUST0005864,723,Cody Horne,johnavery@example.com,50,male,dell_xps,2020-09-08 00:00:00,technical_issue,battery_life,closed,Total loss building it.,medium,email,2023-05-31 23:50:13,2023-06-01 18:13:13,18.383333333333333,1.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000149,CUST0006495,2878,Holly Martin,irichardson@example.com,42,other,fitbit_versa_smartwatch,2020-05-09 00:00:00,product_inquiry,display_issue,closed,Experience ok vote campaign student dinner almost grow.,medium,phone,2023-05-31 23:50:53,2023-06-01 14:07:53,14.283333333333333,1.0,1,0,1,1,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00000150,CUST0005245,3226,Christopher Rodriguez,jasminegomez@example.net,19,female,amazon_kindle,2021-02-03 00:00:00,product_inquiry,hardware_issue,closed,Stock up another yet provide successful.,critical,social_media,2023-05-31 23:52:00,2023-06-01 15:19:00,15.45,4.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000151,CUST0001731,139,Elizabeth Lopez,andrewkirby@example.org,58,male,adobe_photoshop,2021-02-12 00:00:00,product_inquiry,product_compatibility,closed,Help tend experience develop class.,critical,chat,2023-05-31 23:52:47,2023-06-01 06:58:47,7.1,2.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
SUP00000152,CUST0000676,3301,Nicole Mann,kimberlyoconnor@example.org,45,other,sony_xperia,2021-12-20 00:00:00,technical_issue,software_bug,pending_customer_response,,medium,social_media,2023-05-31 23:52:47,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00000153,CUST0002306,712,Jordan Lynch,lauren80@example.com,26,other,fitbit_versa_smartwatch,2020-12-28 00:00:00,technical_issue,delivery_problem,closed,Word born travel I small.,high,phone,2023-05-31 23:52:59,2023-06-01 18:25:59,18.55,2.0,1,0,1,1,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00000154,CUST0000757,4038,Roy Holder,garzamadeline@example.com,20,other,amazon_echo,2021-05-18 00:00:00,technical_issue,hardware_issue,pending_customer_response,,low,email,2023-05-31 23:53:28,,,,0,1,1,0,0,0,0,synthetic_email_hash_global_pool,0.45
SUP00000155,CUST0006750,5538,Jessica Chase,wschwartz@example.com,45,female,samsung_galaxy,2021-02-02 00:00:00,technical_issue,software_bug,closed,Debate wife window kitchen inside tonight give gas.,low,phone,2023-05-31 23:53:47,2023-06-01 13:18:47,13.416666666666666,2.0,1,0,1,1,0,0,0,synthetic_email_hash_demographic_segment,0.65
