customer_identity_bridge_id,source_system,source_customer_id,source_customer_email,source_customer_name,unified_customer_id,identity_resolution_method,identity_confidence_score
IDBR00000284,telco_customer_churn,0420-BWTPW,,,CUST0000284,native_telco_customer_id,1.0
IDBR00000285,telco_customer_churn,0420-HLGXF,,,CUST0000285,native_telco_customer_id,1.0
IDBR00000286,telco_customer_churn,0420-TXVSG,,,CUST0000286,native_telco_customer_id,1.0
IDBR00000287,telco_customer_churn,0422-OHQHQ,,,CUST0000287,native_telco_customer_id,1.0
IDBR00000288,telco_customer_churn,0422-UXFAP,,,CUST0000288,native_telco_customer_id,1.0
IDBR00000289,telco_customer_churn,0423-UDIJQ,,,CUST0000289,native_telco_customer_id,1.0
IDBR00000290,telco_customer_churn,0426-TIRNE,,,CUST0000290,native_telco_customer_id,1.0
IDBR00000291,telco_customer_churn,0428-AXXLJ,,,CUST0000291,native_telco_customer_id,1.0
IDBR00000292,telco_customer_churn,0428-IKYCP,,,CUST0000292,native_telco_customer_id,1.0
IDBR00000293,telco_customer_churn,0430-IHCDJ,,,CUST0000293,native_telco_customer_id,1.0
IDBR00000294,telco_customer_churn,0431-APWVY,,,CUST0000294,native_telco_customer_id,1.0
IDBR00000295,telco_customer_churn,0432-CAJZV,,,CUST0000295,native_telco_customer_id,1.0
IDBR00000296,telco_customer_churn,0434-CSFON,,,CUST0000296,native_telco_customer_id,1.0
IDBR00000297,telco_customer_churn,0436-TWFFZ,,,CUST0000297,native_telco_customer_id,1.0
IDBR00000298,telco_customer_churn,0439-IFYUN,,,CUST0000298,native_telco_customer_id,1.0
IDBR00000299,telco_customer_churn,0440-EKDCF,,,CUST0000299,native_telco_customer_id,1.0
IDBR00000300,telco_customer_churn,0440-MOGPM,,,CUST0000300,native_telco_customer_id,1.0
IDBR00000301,telco_customer_churn,0440-QEXBZ,,,CUST0000301,native_telco_customer_id,1.0
IDBR00000302,telco_customer_churn,0440-UEDAI,,,CUST0000302,native_telco_customer_id,1.0
IDBR00000303,telco_customer_churn,0442-TDYUO,,,CUST0000303,native_telco_customer_id,1.0
IDBR00000304,telco_customer_churn,0442-ZXKVS,,,CUST0000304,native_telco_customer_id,1.0
IDBR00000305,telco_customer_churn,0447-BEMNG,,,CUST0000305,native_telco_customer_id,1.0
IDBR00000306,telco_customer_churn,0447-RXSGD,,,CUST0000306,native_telco_customer_id,1.0
IDBR00000307,telco_customer_churn,0454-OKRCT,,,CUST0000307,native_telco_customer_id,1.0
IDBR00000308,telco_customer_churn,0455-ENTCR,,,CUST0000308,native_telco_customer_id,1.0
IDBR00000309,telco_customer_churn,0455-XFASS,,,CUST0000309,native_telco_customer_id,1.0
IDBR00000310,telco_customer_churn,0458-HEUZG,,,CUST0000310,native_telco_customer_id,1.0
IDBR00000311,telco_customer_churn,0459-SPZHJ,,,CUST0000311,native_telco_customer_id,1.0
IDBR00000312,telco_customer_churn,0461-CVKMU,,,CUST0000312,native_telco_customer_id,1.0
IDBR00000313,telco_customer_churn,0463-TXOAK,,,CUST0000313,native_telco_customer_id,1.0
IDBR00000314,telco_customer_churn,0463-WZZKO,,,CUST0000314,native_telco_customer_id,1.0
IDBR00000315,telco_customer_churn,0463-ZSDNT,,,CUST0000315,native_telco_customer_id,1.0
IDBR00000316,telco_customer_churn,0464-WJTKO,,,CUST0000316,native_telco_customer_id,1.0
IDBR00000317,telco_customer_churn,0468-YRPXN,,,CUST0000317,native_telco_customer_id,1.0
IDBR00000318,telco_customer_churn,0471-ARVMX,,,CUST0000318,native_telco_customer_id,1.0
IDBR00000319,telco_customer_churn,0471-LVHGK,,,CUST0000319,native_telco_customer_id,1.0
IDBR00000320,telco_customer_churn,0475-RIJEP,,,CUST0000320,native_telco_customer_id,1.0
IDBR00000321,telco_customer_churn,0479-HMSWA,,,CUST0000321,native_telco_customer_id,1.0
IDBR00000322,telco_customer_churn,0480-BIXDE,,,CUST0000322,native_telco_customer_id,1.0
IDBR00000323,telco_customer_churn,0480-KYJVA,,,CUST0000323,native_telco_customer_id,1.0
IDBR00000324,telco_customer_churn,0481-SUMCB,,,CUST0000324,native_telco_customer_id,1.0
IDBR00000325,telco_customer_churn,0484-FFVBJ,,,CUST0000325,native_telco_customer_id,1.0
IDBR00000326,telco_customer_churn,0484-JPBRU,,,CUST0000326,native_telco_customer_id,1.0
IDBR00000327,telco_customer_churn,0485-ZBSLN,,,CUST0000327,native_telco_customer_id,1.0
IDBR00000328,telco_customer_churn,0486-HECZI,,,CUST0000328,native_telco_customer_id,1.0
IDBR00000329,telco_customer_churn,0486-LGCCH,,,CUST0000329,native_telco_customer_id,1.0
IDBR00000330,telco_customer_churn,0487-CRLZF,,,CUST0000330,native_telco_customer_id,1.0
IDBR00000331,telco_customer_churn,0487-RPVUM,,,CUST0000331,native_telco_customer_id,1.0
IDBR00000332,telco_customer_churn,0487-VVUVK,,,CUST0000332,native_telco_customer_id,1.0
IDBR00000333,telco_customer_churn,0488-GSLFR,,,CUST0000333,native_telco_customer_id,1.0
IDBR00000334,telco_customer_churn,0489-WMEMG,,,CUST0000334,native_telco_customer_id,1.0
IDBR00000335,telco_customer_churn,0491-KAPQG,,,CUST0000335,native_telco_customer_id,1.0
IDBR00000336,telco_customer_churn,0495-RVCBF,,,CUST0000336,native_telco_customer_id,1.0
IDBR00000337,telco_customer_churn,0495-ZBNGW,,,CUST0000337,native_telco_customer_id,1.0
IDBR00000338,telco_customer_churn,0496-AHOOK,,,CUST0000338,native_telco_customer_id,1.0
IDBR00000339,telco_customer_churn,0504-HHAPI,,,CUST0000339,native_telco_customer_id,1.0
IDBR00000340,telco_customer_churn,0505-SPOOW,,,CUST0000340,native_telco_customer_id,1.0
IDBR00000341,telco_customer_churn,0506-LVNGN,,,CUST0000341,native_telco_customer_id,1.0
IDBR00000342,telco_customer_churn,0506-YLVKJ,,,CUST0000342,native_telco_customer_id,1.0
IDBR00000343,telco_customer_churn,0508-OOLTO,,,CUST0000343,native_telco_customer_id,1.0
IDBR00000344,telco_customer_churn,0508-SQWPL,,,CUST0000344,native_telco_customer_id,1.0
IDBR00000345,telco_customer_churn,0511-JTEOY,,,CUST0000345,native_telco_customer_id,1.0
IDBR00000346,telco_customer_churn,0512-FLFDW,,,CUST0000346,native_telco_customer_id,1.0
IDBR00000347,telco_customer_churn,0513-RBGPE,,,CUST0000347,native_telco_customer_id,1.0
IDBR00000348,telco_customer_churn,0515-YPMCW,,,CUST0000348,native_telco_customer_id,1.0
IDBR00000349,telco_customer_churn,0516-OOHAR,,,CUST0000349,native_telco_customer_id,1.0
IDBR00000350,telco_customer_churn,0516-QREYC,,,CUST0000350,native_telco_customer_id,1.0
IDBR00000351,telco_customer_churn,0516-UXRMT,,,CUST0000351,native_telco_customer_id,1.0
IDBR00000352,telco_customer_churn,0516-VRYBW,,,CUST0000352,native_telco_customer_id,1.0
IDBR00000353,telco_customer_churn,0516-WJVXC,,,CUST0000353,native_telco_customer_id,1.0
IDBR00000354,telco_customer_churn,0519-DRGTI,,,CUST0000354,native_telco_customer_id,1.0
IDBR00000355,telco_customer_churn,0519-XUZJU,,,CUST0000355,native_telco_customer_id,1.0
IDBR00000356,telco_customer_churn,0520-FDVVT,,,CUST0000356,native_telco_customer_id,1.0
IDBR00000357,telco_customer_churn,0523-VNGTF,,,CUST0000357,native_telco_customer_id,1.0
IDBR00000358,telco_customer_churn,0524-IAVZO,,,CUST0000358,native_telco_customer_id,1.0
IDBR00000359,telco_customer_churn,0526-SXDJP,,,CUST0000359,native_telco_customer_id,1.0
IDBR00000360,telco_customer_churn,0529-ONKER,,,CUST0000360,native_telco_customer_id,1.0
IDBR00000361,telco_customer_churn,0530-IJVDB,,,CUST0000361,native_telco_customer_id,1.0
IDBR00000362,telco_customer_churn,0531-XBKMM,,,CUST0000362,native_telco_customer_id,1.0
IDBR00000363,telco_customer_churn,0531-ZZJWQ,,,CUST0000363,native_telco_customer_id,1.0
IDBR00000364,telco_customer_churn,0533-BNWKF,,,CUST0000364,native_telco_customer_id,1.0
IDBR00000365,telco_customer_churn,0533-UCAAU,,,CUST0000365,native_telco_customer_id,1.0
IDBR00000366,telco_customer_churn,0536-ACXIP,,,CUST0000366,native_telco_customer_id,1.0
IDBR00000367,telco_customer_churn,0536-BGFMZ,,,CUST0000367,native_telco_customer_id,1.0
IDBR00000368,telco_customer_churn,0536-ESJEP,,,CUST0000368,native_telco_customer_id,1.0
IDBR00000369,telco_customer_churn,0537-QYZZN,,,CUST0000369,native_telco_customer_id,1.0
IDBR00000370,telco_customer_churn,0541-FITGH,,,CUST0000370,native_telco_customer_id,1.0
IDBR00000371,telco_customer_churn,0547-HURJB,,,CUST0000371,native_telco_customer_id,1.0
IDBR00000372,telco_customer_churn,0549-CYCQN,,,CUST0000372,native_telco_customer_id,1.0
IDBR00000373,telco_customer_churn,0550-DCXLH,,,CUST0000373,native_telco_customer_id,1.0
IDBR00000374,telco_customer_churn,0556-FJEGU,,,CUST0000374,native_telco_customer_id,1.0
IDBR00000375,telco_customer_churn,0557-ASKVU,,,CUST0000375,native_telco_customer_id,1.0
IDBR00000376,telco_customer_churn,0559-CKHUS,,,CUST0000376,native_telco_customer_id,1.0
IDBR00000377,telco_customer_churn,0562-FGDCR,,,CUST0000377,native_telco_customer_id,1.0
IDBR00000378,telco_customer_churn,0562-HKHML,,,CUST0000378,native_telco_customer_id,1.0
IDBR00000379,telco_customer_churn,0562-KBDVM,,,CUST0000379,native_telco_customer_id,1.0
IDBR00000380,telco_customer_churn,0564-JJHGS,,,CUST0000380,native_telco_customer_id,1.0
IDBR00000381,telco_customer_churn,0564-MUUQK,,,CUST0000381,native_telco_customer_id,1.0
IDBR00000382,telco_customer_churn,0565-IYCGT,,,CUST0000382,native_telco_customer_id,1.0
IDBR00000383,telco_customer_churn,0565-JUPYD,,,CUST0000383,native_telco_customer_id,1.0
IDBR00000384,telco_customer_churn,0567-GGCAC,,,CUST0000384,native_telco_customer_id,1.0
IDBR00000385,telco_customer_churn,0567-XRHCU,,,CUST0000385,native_telco_customer_id,1.0
IDBR00000386,telco_customer_churn,0568-ONFPC,,,CUST0000386,native_telco_customer_id,1.0
IDBR00000387,telco_customer_churn,0570-BFQHT,,,CUST0000387,native_telco_customer_id,1.0
IDBR00000388,telco_customer_churn,0572-ZJKLT,,,CUST0000388,native_telco_customer_id,1.0
IDBR00000389,telco_customer_churn,0575-CUQOV,,,CUST0000389,native_telco_customer_id,1.0
IDBR00000390,telco_customer_churn,0576-WNXXC,,,CUST0000390,native_telco_customer_id,1.0
IDBR00000391,telco_customer_churn,0577-WHMEV,,,CUST0000391,native_telco_customer_id,1.0
IDBR00000392,telco_customer_churn,0578-SKVMF,,,CUST0000392,native_telco_customer_id,1.0
IDBR00000393,telco_customer_churn,0580-PIQHM,,,CUST0000393,native_telco_customer_id,1.0
IDBR00000394,telco_customer_churn,0581-BXBUB,,,CUST0000394,native_telco_customer_id,1.0
IDBR00000395,telco_customer_churn,0581-MDMPW,,,CUST0000395,native_telco_customer_id,1.0
IDBR00000396,telco_customer_churn,0582-AVCLN,,,CUST0000396,native_telco_customer_id,1.0
IDBR00000397,telco_customer_churn,0584-BJQGZ,,,CUST0000397,native_telco_customer_id,1.0
IDBR00000398,telco_customer_churn,0585-EGDDA,,,CUST0000398,native_telco_customer_id,1.0
IDBR00000399,telco_customer_churn,0587-DMGBH,,,CUST0000399,native_telco_customer_id,1.0
IDBR00000400,telco_customer_churn,0594-UFTUL,,,CUST0000400,native_telco_customer_id,1.0
IDBR00000401,telco_customer_churn,0595-ITUDF,,,CUST0000401,native_telco_customer_id,1.0
IDBR00000402,telco_customer_churn,0596-BQCEQ,,,CUST0000402,native_telco_customer_id,1.0
IDBR00000403,telco_customer_churn,0599-XNYDO,,,CUST0000403,native_telco_customer_id,1.0
IDBR00000404,telco_customer_churn,0601-WZHJF,,,CUST0000404,native_telco_customer_id,1.0
IDBR00000405,telco_customer_churn,0602-DDUML,,,CUST0000405,native_telco_customer_id,1.0
IDBR00000406,telco_customer_churn,0603-OLQDC,,,CUST0000406,native_telco_customer_id,1.0
IDBR00000407,telco_customer_churn,0603-TPMIB,,,CUST0000407,native_telco_customer_id,1.0
IDBR00000408,telco_customer_churn,0604-THJFP,,,CUST0000408,native_telco_customer_id,1.0
IDBR00000409,telco_customer_churn,0607-DAAHE,,,CUST0000409,native_telco_customer_id,1.0
IDBR00000410,telco_customer_churn,0607-MVMGC,,,CUST0000410,native_telco_customer_id,1.0
IDBR00000411,telco_customer_churn,0608-JDVEC,,,CUST0000411,native_telco_customer_id,1.0
IDBR00000412,telco_customer_churn,0611-DFXKO,,,CUST0000412,native_telco_customer_id,1.0
IDBR00000413,telco_customer_churn,0612-RTZZA,,,CUST0000413,native_telco_customer_id,1.0
IDBR00000414,telco_customer_churn,0613-WUXUM,,,CUST0000414,native_telco_customer_id,1.0
IDBR00000415,telco_customer_churn,0616-ATFGB,,,CUST0000415,native_telco_customer_id,1.0
IDBR00000416,telco_customer_churn,0617-AQNWT,,,CUST0000416,native_telco_customer_id,1.0
IDBR00000417,telco_customer_churn,0617-FHSGK,,,CUST0000417,native_telco_customer_id,1.0
IDBR00000418,telco_customer_churn,0618-XWMSS,,,CUST0000418,native_telco_customer_id,1.0
IDBR00000419,telco_customer_churn,0619-OLYUR,,,CUST0000419,native_telco_customer_id,1.0
IDBR00000420,telco_customer_churn,0620-DLSLK,,,CUST0000420,native_telco_customer_id,1.0
IDBR00000421,telco_customer_churn,0620-XEFWH,,,CUST0000421,native_telco_customer_id,1.0
IDBR00000422,telco_customer_churn,0621-CXBKL,,,CUST0000422,native_telco_customer_id,1.0
IDBR00000423,telco_customer_churn,0621-HJWXJ,,,CUST0000423,native_telco_customer_id,1.0
IDBR00000424,telco_customer_churn,0621-JFHOL,,,CUST0000424,native_telco_customer_id,1.0
IDBR00000425,telco_customer_churn,0621-TSSMU,,,CUST0000425,native_telco_customer_id,1.0
IDBR00000426,telco_customer_churn,0621-TWIEM,,,CUST0000426,native_telco_customer_id,1.0
IDBR00000427,telco_customer_churn,0623-EJQEG,,,CUST0000427,native_telco_customer_id,1.0
IDBR00000428,telco_customer_churn,0623-GDISB,,,CUST0000428,native_telco_customer_id,1.0
IDBR00000429,telco_customer_churn,0623-IIHUG,,,CUST0000429,native_telco_customer_id,1.0
IDBR00000430,telco_customer_churn,0625-AFOHS,,,CUST0000430,native_telco_customer_id,1.0
IDBR00000431,telco_customer_churn,0626-QXNGV,,,CUST0000431,native_telco_customer_id,1.0
IDBR00000432,telco_customer_churn,0628-CNQRM,,,CUST0000432,native_telco_customer_id,1.0
IDBR00000433,telco_customer_churn,0634-SZPQA,,,CUST0000433,native_telco_customer_id,1.0
IDBR00000434,telco_customer_churn,0635-WKOLD,,,CUST0000434,native_telco_customer_id,1.0
IDBR00000435,telco_customer_churn,0637-KVDLV,,,CUST0000435,native_telco_customer_id,1.0
IDBR00000436,telco_customer_churn,0637-UBJRP,,,CUST0000436,native_telco_customer_id,1.0
IDBR00000437,telco_customer_churn,0637-YLETY,,,CUST0000437,native_telco_customer_id,1.0
IDBR00000438,telco_customer_churn,0639-TSIQW,,,CUST0000438,native_telco_customer_id,1.0
IDBR00000439,telco_customer_churn,0640-YJTPY,,,CUST0000439,native_telco_customer_id,1.0
IDBR00000440,telco_customer_churn,0641-EVBOJ,,,CUST0000440,native_telco_customer_id,1.0
IDBR00000441,telco_customer_churn,0643-OKLRP,,,CUST0000441,native_telco_customer_id,1.0
IDBR00000442,telco_customer_churn,0644-OQMDK,,,CUST0000442,native_telco_customer_id,1.0
IDBR00000443,telco_customer_churn,0650-BWOZN,,,CUST0000443,native_telco_customer_id,1.0
IDBR00000444,telco_customer_churn,0654-HMSHN,,,CUST0000444,native_telco_customer_id,1.0
IDBR00000445,telco_customer_churn,0654-PQKDW,,,CUST0000445,native_telco_customer_id,1.0
IDBR00000446,telco_customer_churn,0655-RBDUG,,,CUST0000446,native_telco_customer_id,1.0
IDBR00000447,telco_customer_churn,0655-YDGFJ,,,CUST0000447,native_telco_customer_id,1.0
IDBR00000448,telco_customer_churn,0657-DOGUM,,,CUST0000448,native_telco_customer_id,1.0
IDBR00000449,telco_customer_churn,0661-KBKPA,,,CUST0000449,native_telco_customer_id,1.0
IDBR00000450,telco_customer_churn,0661-KQHNK,,,CUST0000450,native_telco_customer_id,1.0
IDBR00000451,telco_customer_churn,0661-WCQNQ,,,CUST0000451,native_telco_customer_id,1.0
IDBR00000452,telco_customer_churn,0661-XEYAN,,,CUST0000452,native_telco_customer_id,1.0
IDBR00000453,telco_customer_churn,0665-XHDJU,,,CUST0000453,native_telco_customer_id,1.0
IDBR00000454,telco_customer_churn,0666-UXTJO,,,CUST0000454,native_telco_customer_id,1.0
IDBR00000455,telco_customer_churn,0667-NSRGI,,,CUST0000455,native_telco_customer_id,1.0
IDBR00000456,telco_customer_churn,0668-OGMHD,,,CUST0000456,native_telco_customer_id,1.0
IDBR00000457,telco_customer_churn,0670-ANMUU,,,CUST0000457,native_telco_customer_id,1.0
IDBR00000458,telco_customer_churn,0670-KDOMA,,,CUST0000458,native_telco_customer_id,1.0
IDBR00000459,telco_customer_churn,0673-IGUQO,,,CUST0000459,native_telco_customer_id,1.0
IDBR00000460,telco_customer_churn,0674-DGMAQ,,,CUST0000460,native_telco_customer_id,1.0
IDBR00000461,telco_customer_churn,0674-EYYZV,,,CUST0000461,native_telco_customer_id,1.0
IDBR00000462,telco_customer_churn,0674-GCDXG,,,CUST0000462,native_telco_customer_id,1.0
IDBR00000463,telco_customer_churn,0675-NCDYU,,,CUST0000463,native_telco_customer_id,1.0
IDBR00000464,telco_customer_churn,0678-RLHVP,,,CUST0000464,native_telco_customer_id,1.0
IDBR00000465,telco_customer_churn,0679-IDSTG,,,CUST0000465,native_telco_customer_id,1.0
IDBR00000466,telco_customer_churn,0679-TDGAK,,,CUST0000466,native_telco_customer_id,1.0
IDBR00000467,telco_customer_churn,0680-DFNNY,,,CUST0000467,native_telco_customer_id,1.0
IDBR00000468,telco_customer_churn,0682-USIXD,,,CUST0000468,native_telco_customer_id,1.0
IDBR00000469,telco_customer_churn,0684-AOSIH,,,CUST0000469,native_telco_customer_id,1.0
IDBR00000470,telco_customer_churn,0685-MLYYM,,,CUST0000470,native_telco_customer_id,1.0
IDBR00000471,telco_customer_churn,0687-ZVTHB,,,CUST0000471,native_telco_customer_id,1.0
IDBR00000472,telco_customer_churn,0689-DSXGL,,,CUST0000472,native_telco_customer_id,1.0
IDBR00000473,telco_customer_churn,0689-NKYLF,,,CUST0000473,native_telco_customer_id,1.0
IDBR00000474,telco_customer_churn,0690-SRQID,,,CUST0000474,native_telco_customer_id,1.0
IDBR00000475,telco_customer_churn,0691-IFBQW,,,CUST0000475,native_telco_customer_id,1.0
IDBR00000476,telco_customer_churn,0691-JVSYA,,,CUST0000476,native_telco_customer_id,1.0
IDBR00000477,telco_customer_churn,0691-NIKRI,,,CUST0000477,native_telco_customer_id,1.0
IDBR00000478,telco_customer_churn,0696-UKTOX,,,CUST0000478,native_telco_customer_id,1.0
IDBR00000479,telco_customer_churn,0697-ZMSWS,,,CUST0000479,native_telco_customer_id,1.0
IDBR00000480,telco_customer_churn,0699-NDKJM,,,CUST0000480,native_telco_customer_id,1.0
IDBR00000481,telco_customer_churn,0701-RFGFI,,,CUST0000481,native_telco_customer_id,1.0
IDBR00000482,telco_customer_churn,0701-TJSEF,,,CUST0000482,native_telco_customer_id,1.0
IDBR00000483,telco_customer_churn,0702-PGIBZ,,,CUST0000483,native_telco_customer_id,1.0
IDBR00000484,telco_customer_churn,0704-VCUMB,,,CUST0000484,native_telco_customer_id,1.0
IDBR00000485,telco_customer_churn,0707-HOVVN,,,CUST0000485,native_telco_customer_id,1.0
IDBR00000486,telco_customer_churn,0708-LGSMF,,,CUST0000486,native_telco_customer_id,1.0
IDBR00000487,telco_customer_churn,0708-SJDIS,,,CUST0000487,native_telco_customer_id,1.0
IDBR00000488,telco_customer_churn,0709-TVGUR,,,CUST0000488,native_telco_customer_id,1.0
IDBR00000489,telco_customer_churn,0716-BQNDX,,,CUST0000489,native_telco_customer_id,1.0
IDBR00000490,telco_customer_churn,0719-SYFRB,,,CUST0000490,native_telco_customer_id,1.0
IDBR00000491,telco_customer_churn,0722-SVSFK,,,CUST0000491,native_telco_customer_id,1.0
IDBR00000492,telco_customer_churn,0722-TROQR,,,CUST0000492,native_telco_customer_id,1.0
IDBR00000493,telco_customer_churn,0723-DRCLG,,,CUST0000493,native_telco_customer_id,1.0
IDBR00000494,telco_customer_churn,0723-FDLAY,,,CUST0000494,native_telco_customer_id,1.0
IDBR00000495,telco_customer_churn,0723-VSOBE,,,CUST0000495,native_telco_customer_id,1.0
IDBR00000496,telco_customer_churn,0725-CXOTM,,,CUST0000496,native_telco_customer_id,1.0
IDBR00000497,telco_customer_churn,0727-BMPLR,,,CUST0000497,native_telco_customer_id,1.0
IDBR00000498,telco_customer_churn,0727-BNRLG,,,CUST0000498,native_telco_customer_id,1.0
IDBR00000499,telco_customer_churn,0727-IWKVK,,,CUST0000499,native_telco_customer_id,1.0
IDBR00000500,telco_customer_churn,0730-BGQGF,,,CUST0000500,native_telco_customer_id,1.0
IDBR00000501,telco_customer_churn,0730-KOAVE,,,CUST0000501,native_telco_customer_id,1.0
IDBR00000502,telco_customer_churn,0731-EBJQB,,,CUST0000502,native_telco_customer_id,1.0
IDBR00000503,telco_customer_churn,0732-OCQOC,,,CUST0000503,native_telco_customer_id,1.0
IDBR00000504,telco_customer_churn,0733-VUNUW,,,CUST0000504,native_telco_customer_id,1.0
IDBR00000505,telco_customer_churn,0734-OXWBT,,,CUST0000505,native_telco_customer_id,1.0
IDBR00000506,telco_customer_churn,0739-UUAJR,,,CUST0000506,native_telco_customer_id,1.0
IDBR00000507,telco_customer_churn,0742-LAFQK,,,CUST0000507,native_telco_customer_id,1.0
IDBR00000508,telco_customer_churn,0742-MOABM,,,CUST0000508,native_telco_customer_id,1.0
IDBR00000509,telco_customer_churn,0742-NXBGR,,,CUST0000509,native_telco_customer_id,1.0
IDBR00000510,telco_customer_churn,0743-HNPFG,,,CUST0000510,native_telco_customer_id,1.0
